 1.56000000e+00  7.40000000e-01  1.56000000e+00  3.75883881e-05  1.56000000e+00  1.56000000e+00 
 1.57000000e+00  7.40000000e-01  1.57000000e+00  3.76075644e-05  1.57000000e+00  1.57000000e+00 
 1.58000000e+00  7.40000000e-01  1.58000000e+00  3.76266769e-05  1.58000000e+00  1.58000000e+00 
 1.59000000e+00  7.40000000e-01  1.59000000e+00  3.76457270e-05  1.59000000e+00  1.59000000e+00 
 1.60000000e+00  7.40000000e-01  1.60000000e+00  3.76647167e-05  1.60000000e+00  1.60000000e+00 
 1.61000000e+00  7.40000000e-01  1.61000000e+00  3.76836470e-05  1.61000000e+00  1.61000000e+00 
 1.62000000e+00  7.40000000e-01  1.62000000e+00  3.77025193e-05  1.62000000e+00  1.62000000e+00 
 1.63000000e+00  7.40000000e-01  1.63000000e+00  3.77213355e-05  1.63000000e+00  1.63000000e+00 
 1.64000000e+00  7.40000000e-01  1.64000000e+00  3.77400963e-05  1.64000000e+00  1.64000000e+00 
 1.65000000e+00  7.40000000e-01  1.65000000e+00  3.77588036e-05  1.65000000e+00  1.65000000e+00 
 1.66000000e+00  7.40000000e-01  1.66000000e+00  3.77774583e-05  1.66000000e+00  1.66000000e+00 
 1.67000000e+00  7.40000000e-01  1.67000000e+00  3.77960619e-05  1.67000000e+00  1.67000000e+00 
 1.68000000e+00  7.40000000e-01  1.68000000e+00  3.78146154e-05  1.68000000e+00  1.68000000e+00 
 1.69000000e+00  7.40000000e-01  1.69000000e+00  3.78331201e-05  1.69000000e+00  1.69000000e+00 
 1.70000000e+00  7.40000000e-01  1.70000000e+00  3.78515779e-05  1.70000000e+00  1.70000000e+00 
 1.71000000e+00  7.40000000e-01  1.71000000e+00  3.78699890e-05  1.71000000e+00  1.71000000e+00 
 1.72000000e+00  7.40000000e-01  1.72000000e+00  3.78883549e-05  1.72000000e+00  1.72000000e+00 
 1.73000000e+00  7.40000000e-01  1.73000000e+00  3.79066770e-05  1.73000000e+00  1.73000000e+00 
 1.74000000e+00  7.40000000e-01  1.74000000e+00  3.79249560e-05  1.74000000e+00  1.74000000e+00 
 1.75000000e+00  7.40000000e-01  1.75000000e+00  3.79431937e-05  1.75000000e+00  1.75000000e+00 
 1.76000000e+00  7.40000000e-01  1.76000000e+00  3.79613903e-05  1.76000000e+00  1.76000000e+00 
 1.77000000e+00  7.40000000e-01  1.77000000e+00  3.79795473e-05  1.77000000e+00  1.77000000e+00 
 1.78000000e+00  7.40000000e-01  1.78000000e+00  3.79976659e-05  1.78000000e+00  1.78000000e+00 
 1.79000000e+00  7.40000000e-01  1.79000000e+00  3.80157471e-05  1.79000000e+00  1.79000000e+00 
 1.80000000e+00  7.40000000e-01  1.80000000e+00  3.80337916e-05  1.80000000e+00  1.80000000e+00 
 1.81000000e+00  7.40000000e-01  1.81000000e+00  3.80518011e-05  1.81000000e+00  1.81000000e+00 
 1.82000000e+00  7.40000000e-01  1.82000000e+00  3.80697757e-05  1.82000000e+00  1.82000000e+00 
 1.83000000e+00  7.40000000e-01  1.83000000e+00  3.80877171e-05  1.83000000e+00  1.83000000e+00 
 1.84000000e+00  7.40000000e-01  1.84000000e+00  3.81056260e-05  1.84000000e+00  1.84000000e+00 
 1.85000000e+00  7.40000000e-01  1.85000000e+00  3.81235034e-05  1.85000000e+00  1.85000000e+00 
