run_id,vg,vd,id,v_vth0,v_u0,v_rdsw,v_nfactor,v_vsat,v_eta0,v_delta
71,0.37,1.85,-3.94603238e-12,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.38,1.85,-5.24405963e-12,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.39,1.85,-7.3461085e-12,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.4,1.85,-1.07498379e-11,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.41,1.85,-1.62605505e-11,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.42,1.85,-2.5180963e-11,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.43,1.85,-3.96176039e-11,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.44,1.85,-6.29750607e-11,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.45,1.85,-1.0075232e-10,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.46,1.85,-1.61823955e-10,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.47,1.85,-2.60497518e-10,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.48,1.85,-4.19809647e-10,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.49,1.85,-6.76791063e-10,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.5,1.85,-1.09084534e-09,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.51,1.85,-1.75702108e-09,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.52,1.85,-2.82691419e-09,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.53,1.85,-4.54135216e-09,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.54,1.85,-7.28105709e-09,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.55,1.85,-1.16443529e-08,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.56,1.85,-1.85648722e-08,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.57,1.85,-2.94872996e-08,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.58,1.85,-4.66255913e-08,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.59,1.85,-7.33360235e-08,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.6,1.85,-1.1464732e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.61,1.85,-1.78003042e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.62,1.85,-2.74288454e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.63,1.85,-4.19232756e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.64,1.85,-6.35282145e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.65,1.85,-9.53985918e-07,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.66,1.85,-1.41874997e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.67,1.85,-2.08742069e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
71,0.68,1.85,-3.03361904e-06,0.32837257054040253,0.0430804,103.65,0.0351348,78424.2,-0.136226,0.01
