-1.23000000e+00 -1.85000000e-01 -1.23000000e+00 -1.23000000e+00 
-1.24000000e+00 -1.85000000e-01 -1.24000000e+00 -1.24000000e+00 
-1.25000000e+00 -1.85000000e-01 -1.25000000e+00 -1.25000000e+00 
-1.26000000e+00 -1.85000000e-01 -1.26000000e+00 -1.26000000e+00 
-1.27000000e+00 -1.85000000e-01 -1.27000000e+00 -1.27000000e+00 
-1.28000000e+00 -1.85000000e-01 -1.28000000e+00 -1.28000000e+00 
-1.29000000e+00 -1.85000000e-01 -1.29000000e+00 -1.29000000e+00 
-1.30000000e+00 -1.85000000e-01 -1.30000000e+00 -1.30000000e+00 
-1.31000000e+00 -1.85000000e-01 -1.31000000e+00 -1.31000000e+00 
-1.32000000e+00 -1.85000000e-01 -1.32000000e+00 -1.32000000e+00 
-1.33000000e+00 -1.85000000e-01 -1.33000000e+00 -1.33000000e+00 
-1.34000000e+00 -1.85000000e-01 -1.34000000e+00 -1.34000000e+00 
-1.35000000e+00 -1.85000000e-01 -1.35000000e+00 -1.35000000e+00 
-1.36000000e+00 -1.85000000e-01 -1.36000000e+00 -1.36000000e+00 
-1.37000000e+00 -1.85000000e-01 -1.37000000e+00 -1.37000000e+00 
-1.38000000e+00 -1.85000000e-01 -1.38000000e+00 -1.38000000e+00 
-1.39000000e+00 -1.85000000e-01 -1.39000000e+00 -1.39000000e+00 
-1.40000000e+00 -1.85000000e-01 -1.40000000e+00 -1.40000000e+00 
-1.41000000e+00 -1.85000000e-01 -1.41000000e+00 -1.41000000e+00 
-1.42000000e+00 -1.85000000e-01 -1.42000000e+00 -1.42000000e+00 
-1.43000000e+00 -1.85000000e-01 -1.43000000e+00 -1.43000000e+00 
-1.44000000e+00 -1.85000000e-01 -1.44000000e+00 -1.44000000e+00 
-1.45000000e+00 -1.85000000e-01 -1.45000000e+00 -1.45000000e+00 
-1.46000000e+00 -1.85000000e-01 -1.46000000e+00 -1.46000000e+00 
-1.47000000e+00 -1.85000000e-01 -1.47000000e+00 -1.47000000e+00 
-1.48000000e+00 -1.85000000e-01 -1.48000000e+00 -1.48000000e+00 
-1.49000000e+00 -1.85000000e-01 -1.49000000e+00 -1.49000000e+00 
-1.50000000e+00 -1.85000000e-01 -1.50000000e+00 -1.50000000e+00 
-1.51000000e+00 -1.85000000e-01 -1.51000000e+00 -1.51000000e+00 
-1.52000000e+00 -1.85000000e-01 -1.52000000e+00 -1.52000000e+00 
-1.53000000e+00 -1.85000000e-01 -1.53000000e+00 -1.53000000e+00 
-1.54000000e+00 -1.85000000e-01 -1.54000000e+00 -1.54000000e+00 
-1.55000000e+00 -1.85000000e-01 -1.55000000e+00 -1.55000000e+00 
-1.56000000e+00 -1.85000000e-01 -1.56000000e+00 -1.56000000e+00 
-1.57000000e+00 -1.85000000e-01 -1.57000000e+00 -1.57000000e+00 
-1.58000000e+00 -1.85000000e-01 -1.58000000e+00 -1.58000000e+00 
-1.59000000e+00 -1.85000000e-01 -1.59000000e+00 -1.59000000e+00 
